                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                 0.3564,                0.43007,                0.90288,                0.93543,                0.83806,                0.93778,                0.89817,                0.34702,                0.46926,                0.81558,             0.00024759,             0.00024759,             0.00024759
                    160,                  0.369,                0.44354,                0.90646,                0.95169,                0.85957,                0.94198,                0.90647,                0.35142,                  0.441,                0.82084,             0.00024209,             0.00024209,             0.00024209
                    161,                0.36302,                0.44368,                0.90256,                0.90898,                  0.872,                0.93331,                0.89241,                0.34859,                0.54732,                0.82011,             0.00023659,             0.00023659,             0.00023659
                    162,                0.36505,                0.43427,                0.90495,                0.90458,                0.89628,                0.93278,                0.89734,                0.35491,                0.48285,                0.82429,             0.00023109,             0.00023109,             0.00023109
                    163,                0.37061,                0.44204,                0.90367,                0.95061,                0.84716,                0.93989,                0.89889,                0.37399,                0.56279,                 0.8273,             0.00022559,             0.00022559,             0.00022559
                    164,                0.36922,                0.42424,                0.90655,                0.94745,                0.86233,                0.94062,                 0.9064,                0.36658,                0.54597,                0.82323,             0.00022009,             0.00022009,             0.00022009
                    165,                0.35658,                0.42583,                0.90466,                0.88596,                    0.9,                0.94203,                0.90523,                0.38749,                0.45473,                0.83416,             0.00021459,             0.00021459,             0.00021459
                    166,                0.35784,                0.41472,                0.90578,                0.94213,                0.87405,                0.94167,                0.90249,                0.39957,                0.51419,                0.83916,             0.00020909,             0.00020909,             0.00020909
                    167,                0.34588,                0.41498,                0.89877,                0.95843,                0.89321,                 0.9551,                0.91936,                0.39385,                0.44502,                0.83159,             0.00020359,             0.00020359,             0.00020359
                    168,                0.34982,                0.41693,                0.90219,                0.92539,                0.88155,                0.94154,                0.89427,                0.40128,                0.49686,                0.85338,             0.00019809,             0.00019809,             0.00019809
                    169,                0.34102,                 0.4037,                0.89978,                0.95476,                0.87792,                0.95293,                0.90857,                0.37207,                 0.4538,                0.82233,             0.00019259,             0.00019259,             0.00019259
                    170,                0.34166,                0.39872,                 0.8993,                0.95144,                0.89979,                0.94845,                0.91188,                0.37322,                 0.4815,                0.82467,             0.00018709,             0.00018709,             0.00018709
                    171,                0.35542,                 0.4041,                0.90495,                0.90435,                0.90149,                0.92601,                0.88319,                0.36503,                0.49881,                 0.8313,             0.00018159,             0.00018159,             0.00018159
                    172,                0.35586,                0.40411,                0.90106,                0.93841,                0.88597,                0.94332,                 0.9138,                0.37123,                 0.4628,                0.82623,             0.00017609,             0.00017609,             0.00017609
                    173,                0.34266,                0.39761,                 0.9023,                0.91472,                0.89056,                0.94842,                0.90281,                0.36469,                0.45324,                 0.8201,             0.00017059,             0.00017059,             0.00017059
                    174,                0.33962,                0.39966,                0.89568,                0.94659,                   0.88,                0.93905,                0.89401,                0.37551,                0.42202,                0.82564,             0.00016509,             0.00016509,             0.00016509
                    175,                0.35127,                0.41319,                0.90406,                0.94665,                0.86377,                0.95129,                0.91593,                0.37368,                0.47489,                0.83417,              0.0001596,              0.0001596,              0.0001596
                    176,                0.34944,                 0.3988,                 0.9041,                 0.9465,                0.87257,                0.95928,                0.91426,                 0.3752,                0.41578,                0.83937,              0.0001541,              0.0001541,              0.0001541
                    177,                0.33856,                 0.3803,                0.89438,                0.91396,                0.85973,                0.96181,                0.92345,                0.35898,                0.47641,                 0.8215,              0.0001486,              0.0001486,              0.0001486
                    178,                0.34239,                0.39071,                0.89747,                0.94589,                0.86872,                0.94895,                0.90986,                0.35721,                0.45457,                0.81956,              0.0001431,              0.0001431,              0.0001431
                    179,                0.34056,                0.37801,                0.89509,                 0.9424,                0.86809,                0.93755,                0.89437,                0.35371,                0.50838,                 0.8177,              0.0001376,              0.0001376,              0.0001376
                    180,                0.33321,                0.38096,                0.89425,                0.95219,                0.88024,                0.95191,                0.90696,                0.36307,                0.44464,                 0.8198,              0.0001321,              0.0001321,              0.0001321
                    181,                0.34234,                0.38625,                0.90557,                0.94221,                0.88125,                0.94269,                0.90867,                0.36554,                0.46618,                0.82052,              0.0001266,              0.0001266,              0.0001266
                    182,                0.34266,                 0.3888,                0.90704,                0.96167,                0.87096,                0.94251,                0.90101,                0.35693,                0.46531,                0.82214,              0.0001211,              0.0001211,              0.0001211
                    183,                0.33701,                 0.3784,                0.89865,                0.94093,                0.89571,                0.95427,                0.91658,                0.35224,                 0.4271,                0.81759,              0.0001156,              0.0001156,              0.0001156
                    184,                0.32997,                0.37113,                0.89186,                 0.9345,                 0.8605,                0.95816,                0.92179,                0.34826,                0.46802,                0.81312,              0.0001101,              0.0001101,              0.0001101
                    185,                0.33721,                0.37891,                0.90406,                0.93902,                0.86705,                0.94044,                0.90209,                0.34291,                0.48477,                0.81363,              0.0001046,              0.0001046,              0.0001046
                    186,                0.33072,                0.38463,                0.89746,                0.92548,                0.88206,                 0.9368,                0.90261,                 0.3442,                 0.4546,                0.81474,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    187,                0.33087,                0.38588,                 0.9018,                0.93543,                0.86964,                0.93594,                0.90142,                0.34721,                0.48448,                0.81763,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    188,                0.33644,                0.39573,                0.89659,                0.91874,                0.89118,                0.94987,                0.90783,                0.34692,                0.43186,                0.81719,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    189,                0.33866,                 0.3828,                0.89773,                0.90811,                0.88167,                0.94229,                0.90549,                0.35091,                0.47147,                0.81802,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    190,                0.33289,                0.37931,                0.89395,                0.94173,                 0.8824,                0.93308,                0.89248,                0.34157,                0.47409,                0.81428,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    191,                0.24899,                0.22383,                0.85199,                0.93768,                0.88019,                0.91209,                0.87369,                0.33857,                0.50617,                 0.8111,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    192,                 0.2386,                0.19367,                0.84624,                0.93669,                0.89437,                0.95171,                0.90937,                0.34243,                0.43524,                0.81003,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    193,                0.23471,                0.19669,                0.84704,                0.90527,                0.89847,                0.94929,                0.91052,                0.33793,                0.45972,                0.80934,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    194,                0.23325,                0.19745,                  0.849,                0.92349,                0.88966,                0.94811,                0.91125,                0.33597,                0.45135,                0.80834,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    195,                0.23396,                0.19555,                0.84947,                0.93756,                    0.9,                0.94874,                0.91396,                0.32996,                0.42772,                0.80549,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    196,                0.22647,                 0.1915,                0.84561,                0.93574,                    0.9,                0.94974,                0.91628,                0.32736,                0.44493,                0.80463,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    197,                0.22501,                0.18061,                0.84093,                 0.9101,                    0.9,                0.94601,                0.90771,                0.33043,                0.45347,                0.80445,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    198,                0.22363,                 0.1909,                0.83891,                0.93079,                    0.9,                0.95311,                0.91379,                0.33025,                0.44905,                0.80412,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    199,                0.22844,                0.18314,                0.84279,                0.91681,                0.89971,                0.95071,                0.91088,                0.33032,                0.45239,                0.80377,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    200,                0.22293,                0.17746,                0.84342,                0.90775,                    0.9,                0.95241,                0.91198,                0.33062,                0.45829,                0.80276,             2.2109e-05,             2.2109e-05,             2.2109e-05
