                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.34931,                 0.4125,                0.89746,                0.92853,                0.84497,                0.90411,                0.85668,                0.34173,                0.55648,                0.85405,             0.00024209,             0.00024209,             0.00024209
                    161,                0.34682,                0.40833,                0.90153,                0.93501,                0.84046,                0.90178,                0.86009,                0.34618,                0.55099,                0.84116,             0.00023659,             0.00023659,             0.00023659
                    162,                0.34022,                0.39522,                0.90061,                0.92569,                0.87004,                0.90493,                0.87104,                0.33271,                0.53336,                 0.8329,             0.00023109,             0.00023109,             0.00023109
                    163,                0.35013,                0.40169,                0.89565,                0.92452,                0.87829,                0.90911,                0.87652,                0.32047,                0.49912,                0.83115,             0.00022559,             0.00022559,             0.00022559
                    164,                0.34411,                 0.4001,                0.89523,                0.93475,                0.84204,                0.91399,                0.87677,                 0.3364,                0.52244,                0.84128,             0.00022009,             0.00022009,             0.00022009
                    165,                0.34792,                0.39504,                0.89802,                0.96149,                0.83477,                0.92988,                0.89288,                0.32984,                0.50387,                 0.8357,             0.00021459,             0.00021459,             0.00021459
                    166,                0.34365,                0.38764,                0.90063,                0.88213,                0.88119,                0.92286,                0.87941,                0.33257,                0.52479,                0.83963,             0.00020909,             0.00020909,             0.00020909
                    167,                  0.347,                0.39252,                0.89521,                 0.9461,                0.87818,                0.91404,                0.87659,                0.33542,                0.48805,                0.83971,             0.00020359,             0.00020359,             0.00020359
                    168,                0.33846,                0.39424,                0.90058,                0.93767,                0.84469,                0.92065,                0.88282,                0.33992,                0.49705,                0.83862,             0.00019809,             0.00019809,             0.00019809
                    169,                0.33102,                0.39063,                0.89039,                0.93922,                0.88008,                0.92439,                0.87644,                0.33694,                0.50068,                0.83551,             0.00019259,             0.00019259,             0.00019259
                    170,                0.33247,                0.37602,                0.89009,                0.94382,                0.87465,                0.92126,                0.87554,                0.32265,                0.48344,                0.83206,             0.00018709,             0.00018709,             0.00018709
                    171,                0.33568,                0.36852,                0.89626,                0.92385,                0.85049,                0.91888,                0.87789,                0.32044,                0.51532,                0.83153,             0.00018159,             0.00018159,             0.00018159
                    172,                0.34126,                0.38544,                0.90274,                0.94989,                0.85736,                0.91994,                0.88315,                0.30631,                0.46491,                0.83124,             0.00017609,             0.00017609,             0.00017609
                    173,                0.33976,                0.38068,                0.89781,                 0.9641,                0.86115,                 0.9278,                0.89001,                0.31832,                 0.4591,                0.83396,             0.00017059,             0.00017059,             0.00017059
                    174,                0.33929,                0.38413,                0.90544,                0.96146,                 0.8319,                0.92381,                0.89406,                0.32854,                0.52665,                 0.8348,             0.00016509,             0.00016509,             0.00016509
                    175,                0.33909,                0.40394,                0.89888,                 0.9667,                 0.8599,                0.94188,                0.90647,                0.30709,                0.48643,                0.82692,              0.0001596,              0.0001596,              0.0001596
                    176,                0.33962,                0.38346,                0.90384,                0.94206,                0.86682,                0.92788,                0.89951,                0.31518,                0.49265,                0.83046,              0.0001541,              0.0001541,              0.0001541
                    177,                 0.3327,                0.38212,                0.90163,                 0.9394,                0.88251,                0.93255,                0.89188,                0.32259,                0.45716,                0.83113,              0.0001486,              0.0001486,              0.0001486
                    178,                0.33325,                0.36543,                0.89224,                0.93553,                0.87364,                0.93158,                0.88719,                 0.3179,                0.46228,                0.83135,              0.0001431,              0.0001431,              0.0001431
                    179,                 0.3222,                0.35029,                0.89367,                0.92558,                0.88714,                0.92807,                0.89851,                0.31578,                0.44362,                0.82723,              0.0001376,              0.0001376,              0.0001376
                    180,                0.31552,                0.36765,                0.89001,                0.95578,                0.84093,                 0.9175,                0.87926,                0.32305,                0.46498,                0.83365,              0.0001321,              0.0001321,              0.0001321
                    181,                0.32678,                0.35675,                0.90258,                0.96172,                0.85169,                0.93259,                0.89755,                0.32855,                0.45254,                0.83653,              0.0001266,              0.0001266,              0.0001266
                    182,                0.32908,                 0.3608,                0.90294,                 0.9617,                0.85417,                0.93461,                 0.8951,                0.32127,                0.44894,                0.83534,              0.0001211,              0.0001211,              0.0001211
                    183,                0.32661,                0.35172,                 0.8948,                0.95095,                0.84407,                0.92881,                0.88891,                0.32744,                 0.4431,                0.83615,              0.0001156,              0.0001156,              0.0001156
                    184,                 0.3235,                0.34967,                0.89278,                 0.9409,                0.83901,                0.92047,                0.87422,                0.32705,                0.47332,                0.83376,              0.0001101,              0.0001101,              0.0001101
                    185,                0.32647,                0.36536,                0.89483,                0.95213,                0.84233,                0.92023,                 0.8708,                0.32565,                0.46871,                0.83503,              0.0001046,              0.0001046,              0.0001046
                    186,                0.32472,                0.34316,                0.89371,                0.95184,                0.84177,                0.91709,                0.87805,                0.32689,                0.50123,                0.83612,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    187,                0.32422,                0.36241,                0.89666,                0.95126,                0.84146,                0.92038,                0.87577,                0.32359,                0.46227,                0.83519,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    188,                0.32574,                0.37024,                0.89521,                0.95463,                0.84251,                0.92249,                0.88819,                0.32134,                0.44928,                0.83247,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    189,                0.32254,                0.35422,                0.89112,                 0.9546,                0.84155,                0.92672,                0.89434,                0.32726,                 0.4613,                0.83137,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    190,                0.31605,                0.35259,                0.89739,                0.95166,                0.86345,                0.93306,                0.89571,                 0.3243,                   0.46,                0.83091,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    191,                0.23068,                0.20432,                0.84898,                0.92449,                0.86475,                0.91537,                0.87233,                0.32547,                0.47663,                0.83595,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    192,                0.22826,                0.18707,                 0.8422,                 0.9506,                0.83506,                0.91059,                0.87324,                0.31931,                0.50587,                 0.8299,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    193,                0.22895,                0.18957,                0.84762,                0.93715,                0.84412,                0.91444,                0.88124,                0.31594,                0.49814,                0.82758,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    194,                0.22234,                0.18955,                0.84207,                0.91424,                0.86501,                0.91152,                0.87434,                0.31607,                0.48309,                0.82683,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    195,                0.22211,                0.18108,                  0.847,                0.93948,                0.84267,                0.91229,                0.87292,                0.32224,                0.49071,                 0.8278,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    196,                0.21721,                0.18221,                0.83916,                0.93599,                0.84415,                0.91035,                0.86961,                0.32087,                0.48202,                0.82644,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    197,                0.21867,                0.17202,                 0.8408,                0.93475,                 0.8444,                0.91593,                0.87293,                0.31741,                0.47357,                0.82402,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    198,                0.21603,                0.17873,                0.84039,                0.92231,                0.87933,                0.91833,                0.88194,                0.31252,                0.47693,                0.82268,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    199,                0.21841,                0.17547,                0.84381,                0.91907,                0.86413,                   0.92,                0.88057,                0.31235,                0.48064,                0.82246,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    200,                0.21265,                 0.1679,                0.84359,                0.92668,                0.84226,                0.92664,                0.88261,                0.31534,                0.49395,                0.82415,             2.2109e-05,             2.2109e-05,             2.2109e-05
