                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.34242,                0.39459,                0.89056,                0.91287,                0.82887,                0.93268,                0.88596,                0.34274,                0.51811,                0.84044,             0.00024759,             0.00024759,             0.00024759
                    160,                0.34399,                0.38247,                0.89473,                0.94583,                0.85724,                0.96133,                0.92066,                0.32375,                0.48145,                0.83702,             0.00024209,             0.00024209,             0.00024209
                    161,                0.34167,                0.39775,                0.89656,                0.95943,                 0.8502,                0.95283,                 0.9027,                0.32126,                0.43249,                0.83541,             0.00023659,             0.00023659,             0.00023659
                    162,                 0.3511,                 0.3861,                0.90645,                0.92104,                0.86401,                0.93546,                0.89127,                0.32822,                0.54352,                0.84308,             0.00023109,             0.00023109,             0.00023109
                    163,                0.35319,                0.39102,                 0.8925,                0.93781,                0.88117,                0.95451,                0.91095,                0.32866,                0.48551,                0.85588,             0.00022559,             0.00022559,             0.00022559
                    164,                0.34385,                0.39135,                0.89189,                 0.9118,                   0.92,                0.95263,                  0.906,                0.32434,                0.43411,                0.83564,             0.00022009,             0.00022009,             0.00022009
                    165,                0.34064,                0.37105,                0.89433,                0.93762,                0.88092,                 0.9573,                0.91996,                0.32376,                0.48585,                0.83851,             0.00021459,             0.00021459,             0.00021459
                    166,                0.35783,                0.40883,                0.91009,                0.89989,                0.84375,                0.91434,                0.87988,                0.33072,                  0.598,                0.84702,             0.00020909,             0.00020909,             0.00020909
                    167,                0.34069,                0.37143,                0.89257,                 0.9229,                0.87657,                0.93028,                0.89269,                0.31909,                0.48939,                0.84311,             0.00020359,             0.00020359,             0.00020359
                    168,                0.34251,                0.39213,                 0.9001,                 0.8983,                0.87355,                0.93415,                0.89264,                0.32642,                 0.4843,                0.83824,             0.00019809,             0.00019809,             0.00019809
                    169,                0.33756,                0.37297,                0.89455,                0.76154,                0.94457,                0.92858,                0.88963,                0.31504,                  0.522,                0.83695,             0.00019259,             0.00019259,             0.00019259
                    170,                0.34003,                0.36159,                 0.9028,                 0.9004,                0.80201,                0.91437,                0.87449,                0.31299,                0.51591,                0.83533,             0.00018709,             0.00018709,             0.00018709
                    171,                0.34575,                0.36422,                0.89656,                0.90572,                0.84251,                0.93547,                 0.8953,                0.32441,                0.56358,                0.83671,             0.00018159,             0.00018159,             0.00018159
                    172,                0.34159,                0.37014,                0.90027,                0.92588,                0.86613,                0.93778,                0.89909,                0.32594,                0.47477,                0.84295,             0.00017609,             0.00017609,             0.00017609
                    173,                0.33575,                0.36117,                0.89113,                0.90042,                   0.86,                 0.9218,                0.87973,                0.33008,                0.51174,                0.85653,             0.00017059,             0.00017059,             0.00017059
                    174,                0.33963,                0.35256,                0.89575,                0.86235,                0.86989,                0.92216,                0.87802,                0.33037,                0.59023,                 0.8601,             0.00016509,             0.00016509,             0.00016509
                    175,                0.33559,                0.37304,                0.90264,                0.92045,                0.88102,                0.93819,                0.89688,                0.32667,                0.52159,                0.84111,              0.0001596,              0.0001596,              0.0001596
                    176,                0.33192,                0.37029,                0.89725,                0.89733,                 0.9175,                0.93738,                0.88708,                0.32645,                0.45814,                0.83496,              0.0001541,              0.0001541,              0.0001541
                    177,                0.33353,                0.35659,                0.88838,                0.92379,                0.88997,                0.92011,                0.88324,                0.31327,                0.46948,                0.83152,              0.0001486,              0.0001486,              0.0001486
                    178,                0.32792,                0.35183,                0.89621,                0.90515,                0.88062,                0.93894,                0.90446,                0.31707,                0.52668,                0.83157,              0.0001431,              0.0001431,              0.0001431
                    179,                0.32999,                0.34919,                0.89302,                0.94346,                0.85878,                0.94953,                0.91723,                 0.3301,                0.44933,                0.83571,              0.0001376,              0.0001376,              0.0001376
                    180,                0.31584,                  0.338,                0.89067,                0.93165,                0.84965,                0.95553,                0.91856,                0.32455,                0.48516,                0.83586,              0.0001321,              0.0001321,              0.0001321
                    181,                0.32005,                  0.349,                0.89294,                0.90436,                0.88732,                0.95564,                0.91869,                0.31577,                0.46665,                 0.8314,              0.0001266,              0.0001266,              0.0001266
                    182,                0.32715,                0.34528,                0.89193,                0.92807,                0.87973,                0.95131,                0.91006,                0.32272,                0.48982,                0.83071,              0.0001211,              0.0001211,              0.0001211
                    183,                0.32697,                0.34928,                0.89327,                0.93097,                0.86551,                0.95143,                0.91232,                0.31971,                0.51002,                0.82947,              0.0001156,              0.0001156,              0.0001156
                    184,                0.32723,                0.35392,                0.89916,                0.92568,                 0.8837,                0.96085,                0.92313,                0.31902,                0.50385,                0.83218,              0.0001101,              0.0001101,              0.0001101
                    185,                0.32592,                0.34923,                0.89497,                0.92453,                0.88278,                0.95143,                0.90353,                 0.3243,                0.50641,                0.83379,              0.0001046,              0.0001046,              0.0001046
                    186,                0.32787,                0.37306,                 0.8926,                0.92059,                0.86096,                0.95823,                0.92402,                0.31759,                0.52333,                0.82968,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    187,                0.32367,                0.35154,                0.88859,                0.88082,                0.91756,                0.94954,                0.90944,                0.32077,                0.48487,                0.83208,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    188,                0.31614,                0.33651,                0.89027,                0.88159,                0.88766,                0.95045,                0.90642,                0.32051,                0.54056,                0.83196,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    189,                0.31688,                0.34449,                 0.8898,                0.88568,                0.88551,                0.94727,                0.89694,                0.31953,                0.54335,                0.83228,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    190,                0.31691,                0.33603,                0.89311,                0.93272,                0.86223,                 0.9421,                0.89323,                0.32473,                 0.5164,                0.83467,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    191,                0.24323,                 0.2069,                 0.8571,                0.91733,                   0.86,                0.91805,                0.87269,                0.31587,                0.55279,                0.83415,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    192,                0.22791,                0.19132,                0.84101,                0.89664,                0.84653,                0.92608,                0.88632,                0.31226,                0.56499,                0.83205,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    193,                0.22642,                0.18954,                0.84455,                0.93367,                0.84008,                0.90445,                0.86339,                0.31851,                0.56972,                0.82913,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    194,                0.22291,                0.19259,                0.84387,                 0.8981,                0.86118,                0.90228,                0.87188,                0.31253,                0.58556,                0.83088,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    195,                0.22554,                0.18418,                0.84246,                0.90765,                0.87537,                 0.9006,                0.86914,                0.30347,                0.58482,                0.83014,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    196,                  0.228,                0.18472,                0.84628,                0.90974,                   0.88,                0.89051,                0.85268,                 0.3121,                0.60938,                0.82879,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    197,                 0.2138,                0.17307,                0.83743,                0.89939,                0.86459,                0.90098,                  0.865,                0.30917,                0.60502,                0.82831,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    198,                0.21684,                0.17196,                0.83519,                0.89821,                0.86539,                0.91241,                0.87855,                0.30684,                0.60969,                0.82685,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    199,                  0.217,                0.17471,                 0.8473,                0.89817,                0.86382,                0.91458,                0.88043,                0.30667,                0.60904,                0.82748,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    200,                0.21809,                0.16951,                0.84023,                  0.887,                0.86703,                0.91808,                0.88201,                0.30565,                 0.6186,                0.82746,             2.2109e-05,             2.2109e-05,             2.2109e-05
